dateRep;year;month;day;cases;deaths;countriesAndTerritories;geoId;popData2020;countryterritoryCode;continentExp
16/06/2021;2021;06;16;1040;1;Netherlands;NL;17407585;NLD;Europe
15/06/2021;2021;06;15;879;3;Netherlands;NL;17407585;NLD;Europe
14/06/2021;2021;06;14;1041;3;Netherlands;NL;17407585;NLD;Europe
13/06/2021;2021;06;13;1239;1;Netherlands;NL;17407585;NLD;Europe
12/06/2021;2021;06;12;1387;3;Netherlands;NL;17407585;NLD;Europe
11/06/2021;2021;06;11;1577;4;Netherlands;NL;17407585;NLD;Europe
10/06/2021;2021;06;10;1751;6;Netherlands;NL;17407585;NLD;Europe
09/06/2021;2021;06;09;1436;13;Netherlands;NL;17407585;NLD;Europe
08/06/2021;2021;06;08;1468;4;Netherlands;NL;17407585;NLD;Europe
07/06/2021;2021;06;07;1568;3;Netherlands;NL;17407585;NLD;Europe
06/06/2021;2021;06;06;2118;6;Netherlands;NL;17407585;NLD;Europe
05/06/2021;2021;06;05;2395;10;Netherlands;NL;17407585;NLD;Europe
04/06/2021;2021;06;04;2761;13;Netherlands;NL;17407585;NLD;Europe
03/06/2021;2021;06;03;2559;11;Netherlands;NL;17407585;NLD;Europe
02/06/2021;2021;06;02;2480;8;Netherlands;NL;17407585;NLD;Europe
01/06/2021;2021;06;01;2020;2;Netherlands;NL;17407585;NLD;Europe
31/05/2021;2021;05;31;2622;7;Netherlands;NL;17407585;NLD;Europe
30/05/2021;2021;05;30;3345;7;Netherlands;NL;17407585;NLD;Europe
29/05/2021;2021;05;29;3838;15;Netherlands;NL;17407585;NLD;Europe
28/05/2021;2021;05;28;3375;18;Netherlands;NL;17407585;NLD;Europe
27/05/2021;2021;05;27;2738;6;Netherlands;NL;17407585;NLD;Europe
26/05/2021;2021;05;26;2484;15;Netherlands;NL;17407585;NLD;Europe
25/05/2021;2021;05;25;2728;13;Netherlands;NL;17407585;NLD;Europe
24/05/2021;2021;05;24;3423;6;Netherlands;NL;17407585;NLD;Europe
23/05/2021;2021;05;23;3173;20;Netherlands;NL;17407585;NLD;Europe
22/05/2021;2021;05;22;4138;11;Netherlands;NL;17407585;NLD;Europe
21/05/2021;2021;05;21;4616;19;Netherlands;NL;17407585;NLD;Europe
20/05/2021;2021;05;20;4548;16;Netherlands;NL;17407585;NLD;Europe
19/05/2021;2021;05;19;5325;13;Netherlands;NL;17407585;NLD;Europe
18/05/2021;2021;05;18;2858;7;Netherlands;NL;17407585;NLD;Europe
17/05/2021;2021;05;17;4424;15;Netherlands;NL;17407585;NLD;Europe
16/05/2021;2021;05;16;4472;13;Netherlands;NL;17407585;NLD;Europe
15/05/2021;2021;05;15;5543;11;Netherlands;NL;17407585;NLD;Europe
14/05/2021;2021;05;14;6012;11;Netherlands;NL;17407585;NLD;Europe
13/05/2021;2021;05;13;6341;18;Netherlands;NL;17407585;NLD;Europe
12/05/2021;2021;05;12;5525;43;Netherlands;NL;17407585;NLD;Europe
11/05/2021;2021;05;11;5861;19;Netherlands;NL;17407585;NLD;Europe
10/05/2021;2021;05;10;6636;2;Netherlands;NL;17407585;NLD;Europe
09/05/2021;2021;05;09;7424;27;Netherlands;NL;17407585;NLD;Europe
08/05/2021;2021;05;08;7459;25;Netherlands;NL;17407585;NLD;Europe
07/05/2021;2021;05;07;6753;18;Netherlands;NL;17407585;NLD;Europe
06/05/2021;2021;05;06;7246;30;Netherlands;NL;17407585;NLD;Europe
05/05/2021;2021;05;05;7758;29;Netherlands;NL;17407585;NLD;Europe
04/05/2021;2021;05;04;9186;21;Netherlands;NL;17407585;NLD;Europe
03/05/2021;2021;05;03;5461;3;Netherlands;NL;17407585;NLD;Europe
02/05/2021;2021;05;02;5783;18;Netherlands;NL;17407585;NLD;Europe
01/05/2021;2021;05;01;7764;26;Netherlands;NL;17407585;NLD;Europe
30/04/2021;2021;04;30;7283;16;Netherlands;NL;17407585;NLD;Europe
29/04/2021;2021;04;29;8651;16;Netherlands;NL;17407585;NLD;Europe
28/04/2021;2021;04;28;5305;27;Netherlands;NL;17407585;NLD;Europe
27/04/2021;2021;04;27;6226;14;Netherlands;NL;17407585;NLD;Europe
26/04/2021;2021;04;26;8020;14;Netherlands;NL;17407585;NLD;Europe
25/04/2021;2021;04;25;8062;17;Netherlands;NL;17407585;NLD;Europe
24/04/2021;2021;04;24;9235;18;Netherlands;NL;17407585;NLD;Europe
23/04/2021;2021;04;23;9579;19;Netherlands;NL;17407585;NLD;Europe
22/04/2021;2021;04;22;8472;18;Netherlands;NL;17407585;NLD;Europe
21/04/2021;2021;04;21;6821;26;Netherlands;NL;17407585;NLD;Europe
20/04/2021;2021;04;20;7158;22;Netherlands;NL;17407585;NLD;Europe
19/04/2021;2021;04;19;8522;13;Netherlands;NL;17407585;NLD;Europe
18/04/2021;2021;04;18;8253;26;Netherlands;NL;17407585;NLD;Europe
17/04/2021;2021;04;17;8890;18;Netherlands;NL;17407585;NLD;Europe
16/04/2021;2021;04;16;8694;12;Netherlands;NL;17407585;NLD;Europe
15/04/2021;2021;04;15;5440;26;Netherlands;NL;17407585;NLD;Europe
14/04/2021;2021;04;14;6722;34;Netherlands;NL;17407585;NLD;Europe
13/04/2021;2021;04;13;6658;19;Netherlands;NL;17407585;NLD;Europe
12/04/2021;2021;04;12;8142;14;Netherlands;NL;17407585;NLD;Europe
11/04/2021;2021;04;11;7659;21;Netherlands;NL;17407585;NLD;Europe
10/04/2021;2021;04;10;7660;41;Netherlands;NL;17407585;NLD;Europe
09/04/2021;2021;04;09;7761;21;Netherlands;NL;17407585;NLD;Europe
08/04/2021;2021;04;08;6368;23;Netherlands;NL;17407585;NLD;Europe
07/04/2021;2021;04;07;5559;23;Netherlands;NL;17407585;NLD;Europe
06/04/2021;2021;04;06;5334;8;Netherlands;NL;17407585;NLD;Europe
05/04/2021;2021;04;05;6862;15;Netherlands;NL;17407585;NLD;Europe
04/04/2021;2021;04;04;7597;30;Netherlands;NL;17407585;NLD;Europe
03/04/2021;2021;04;03;7214;16;Netherlands;NL;17407585;NLD;Europe
02/04/2021;2021;04;02;7819;19;Netherlands;NL;17407585;NLD;Europe
01/04/2021;2021;04;01;7629;31;Netherlands;NL;17407585;NLD;Europe
31/03/2021;2021;03;31;5855;35;Netherlands;NL;17407585;NLD;Europe
30/03/2021;2021;03;30;6781;13;Netherlands;NL;17407585;NLD;Europe
29/03/2021;2021;03;29;7470;14;Netherlands;NL;17407585;NLD;Europe
28/03/2021;2021;03;28;8782;29;Netherlands;NL;17407585;NLD;Europe
27/03/2021;2021;03;27;7558;22;Netherlands;NL;17407585;NLD;Europe
26/03/2021;2021;03;26;7688;26;Netherlands;NL;17407585;NLD;Europe
25/03/2021;2021;03;25;7556;27;Netherlands;NL;17407585;NLD;Europe
24/03/2021;2021;03;24;5608;53;Netherlands;NL;17407585;NLD;Europe
23/03/2021;2021;03;23;6300;15;Netherlands;NL;17407585;NLD;Europe
22/03/2021;2021;03;22;6970;16;Netherlands;NL;17407585;NLD;Europe
21/03/2021;2021;03;21;7602;18;Netherlands;NL;17407585;NLD;Europe
20/03/2021;2021;03;20;7348;41;Netherlands;NL;17407585;NLD;Europe
19/03/2021;2021;03;19;6131;34;Netherlands;NL;17407585;NLD;Europe
18/03/2021;2021;03;18;5908;47;Netherlands;NL;17407585;NLD;Europe
17/03/2021;2021;03;17;4942;30;Netherlands;NL;17407585;NLD;Europe
16/03/2021;2021;03;16;5502;22;Netherlands;NL;17407585;NLD;Europe
15/03/2021;2021;03;15;5953;24;Netherlands;NL;17407585;NLD;Europe
14/03/2021;2021;03;14;6375;19;Netherlands;NL;17407585;NLD;Europe
13/03/2021;2021;03;13;5975;30;Netherlands;NL;17407585;NLD;Europe
12/03/2021;2021;03;12;5297;48;Netherlands;NL;17407585;NLD;Europe
11/03/2021;2021;03;11;5259;26;Netherlands;NL;17407585;NLD;Europe
10/03/2021;2021;03;10;4286;53;Netherlands;NL;17407585;NLD;Europe
09/03/2021;2021;03;09;3884;36;Netherlands;NL;17407585;NLD;Europe
08/03/2021;2021;03;08;4508;29;Netherlands;NL;17407585;NLD;Europe
07/03/2021;2021;03;07;5312;41;Netherlands;NL;17407585;NLD;Europe
06/03/2021;2021;03;06;4662;31;Netherlands;NL;17407585;NLD;Europe
05/03/2021;2021;03;05;4092;31;Netherlands;NL;17407585;NLD;Europe
04/03/2021;2021;03;04;5023;49;Netherlands;NL;17407585;NLD;Europe
03/03/2021;2021;03;03;3965;66;Netherlands;NL;17407585;NLD;Europe
02/03/2021;2021;03;02;3749;21;Netherlands;NL;17407585;NLD;Europe
04/01/2022;2022;01;04;8104;0;Norway;NO;5367580;NOR;Europe
03/01/2022;2022;01;03;36751;96;Norway;NO;5367580;NOR;Europe
22/12/2021;2021;12;22;4038;2;Norway;NO;5367580;NOR;Europe
21/12/2021;2021;12;21;11419;3;Norway;NO;5367580;NOR;Europe
20/12/2021;2021;12;20;0;0;Norway;NO;5367580;NOR;Europe
19/12/2021;2021;12;19;0;0;Norway;NO;5367580;NOR;Europe
18/12/2021;2021;12;18;4558;2;Norway;NO;5367580;NOR;Europe
17/12/2021;2021;12;17;5735;0;Norway;NO;5367580;NOR;Europe
16/12/2021;2021;12;16;5996;61;Norway;NO;5367580;NOR;Europe
15/12/2021;2021;12;15;4847;5;Norway;NO;5367580;NOR;Europe
14/12/2021;2021;12;14;12504;0;Norway;NO;5367580;NOR;Europe
13/12/2021;2021;12;13;0;0;Norway;NO;5367580;NOR;Europe
12/12/2021;2021;12;12;0;0;Norway;NO;5367580;NOR;Europe
11/12/2021;2021;12;11;5371;1;Norway;NO;5367580;NOR;Europe
10/12/2021;2021;12;10;5269;1;Norway;NO;5367580;NOR;Europe
09/12/2021;2021;12;09;5132;38;Norway;NO;5367580;NOR;Europe
08/12/2021;2021;12;08;4106;0;Norway;NO;5367580;NOR;Europe
07/12/2021;2021;12;07;9742;3;Norway;NO;5367580;NOR;Europe
06/12/2021;2021;12;06;0;0;Norway;NO;5367580;NOR;Europe
05/12/2021;2021;12;05;0;0;Norway;NO;5367580;NOR;Europe
04/12/2021;2021;12;04;4138;0;Norway;NO;5367580;NOR;Europe
03/12/2021;2021;12;03;3780;1;Norway;NO;5367580;NOR;Europe
02/12/2021;2021;12;02;4042;38;Norway;NO;5367580;NOR;Europe
01/12/2021;2021;12;01;2866;4;Norway;NO;5367580;NOR;Europe
30/11/2021;2021;11;30;6560;0;Norway;NO;5367580;NOR;Europe
29/11/2021;2021;11;29;0;0;Norway;NO;5367580;NOR;Europe
28/11/2021;2021;11;28;0;0;Norway;NO;5367580;NOR;Europe
27/11/2021;2021;11;27;2978;0;Norway;NO;5367580;NOR;Europe
26/11/2021;2021;11;26;4565;1;Norway;NO;5367580;NOR;Europe
25/11/2021;2021;11;25;1523;46;Norway;NO;5367580;NOR;Europe
24/11/2021;2021;11;24;2404;1;Norway;NO;5367580;NOR;Europe
23/11/2021;2021;11;23;7583;6;Norway;NO;5367580;NOR;Europe
22/11/2021;2021;11;22;0;0;Norway;NO;5367580;NOR;Europe
21/11/2021;2021;11;21;0;0;Norway;NO;5367580;NOR;Europe
20/11/2021;2021;11;20;0;0;Norway;NO;5367580;NOR;Europe
19/11/2021;2021;11;19;2481;1;Norway;NO;5367580;NOR;Europe
18/11/2021;2021;11;18;2551;43;Norway;NO;5367580;NOR;Europe
17/11/2021;2021;11;17;1751;1;Norway;NO;5367580;NOR;Europe
16/11/2021;2021;11;16;4234;2;Norway;NO;5367580;NOR;Europe
15/11/2021;2021;11;15;0;0;Norway;NO;5367580;NOR;Europe
14/11/2021;2021;11;14;0;0;Norway;NO;5367580;NOR;Europe
13/11/2021;2021;11;13;2001;1;Norway;NO;5367580;NOR;Europe
12/11/2021;2021;11;12;1784;1;Norway;NO;5367580;NOR;Europe
11/11/2021;2021;11;11;2122;23;Norway;NO;5367580;NOR;Europe
10/11/2021;2021;11;10;1534;2;Norway;NO;5367580;NOR;Europe
09/11/2021;2021;11;09;3564;0;Norway;NO;5367580;NOR;Europe
08/11/2021;2021;11;08;0;0;Norway;NO;5367580;NOR;Europe
07/11/2021;2021;11;07;0;0;Norway;NO;5367580;NOR;Europe
06/11/2021;2021;11;06;1533;2;Norway;NO;5367580;NOR;Europe
05/11/2021;2021;11;05;1513;1;Norway;NO;5367580;NOR;Europe
04/11/2021;2021;11;04;1634;17;Norway;NO;5367580;NOR;Europe
03/11/2021;2021;11;03;1332;0;Norway;NO;5367580;NOR;Europe
02/11/2021;2021;11;02;2549;2;Norway;NO;5367580;NOR;Europe
01/11/2021;2021;11;01;0;0;Norway;NO;5367580;NOR;Europe
31/10/2021;2021;10;31;0;0;Norway;NO;5367580;NOR;Europe
30/10/2021;2021;10;30;982;0;Norway;NO;5367580;NOR;Europe
29/10/2021;2021;10;29;1193;0;Norway;NO;5367580;NOR;Europe
28/10/2021;2021;10;28;1143;5;Norway;NO;5367580;NOR;Europe
27/10/2021;2021;10;27;891;1;Norway;NO;5367580;NOR;Europe
26/10/2021;2021;10;26;1609;0;Norway;NO;5367580;NOR;Europe
25/10/2021;2021;10;25;0;0;Norway;NO;5367580;NOR;Europe
24/10/2021;2021;10;24;0;0;Norway;NO;5367580;NOR;Europe
23/10/2021;2021;10;23;749;1;Norway;NO;5367580;NOR;Europe
22/10/2021;2021;10;22;658;0;Norway;NO;5367580;NOR;Europe
21/10/2021;2021;10;21;605;9;Norway;NO;5367580;NOR;Europe
20/10/2021;2021;10;20;546;0;Norway;NO;5367580;NOR;Europe
19/10/2021;2021;10;19;964;0;Norway;NO;5367580;NOR;Europe
18/10/2021;2021;10;18;0;0;Norway;NO;5367580;NOR;Europe
17/10/2021;2021;10;17;0;0;Norway;NO;5367580;NOR;Europe
16/10/2021;2021;10;16;355;0;Norway;NO;5367580;NOR;Europe
15/10/2021;2021;10;15;402;0;Norway;NO;5367580;NOR;Europe
14/10/2021;2021;10;14;590;13;Norway;NO;5367580;NOR;Europe
13/10/2021;2021;10;13;478;0;Norway;NO;5367580;NOR;Europe
12/10/2021;2021;10;12;976;0;Norway;NO;5367580;NOR;Europe
11/10/2021;2021;10;11;0;0;Norway;NO;5367580;NOR;Europe
10/10/2021;2021;10;10;0;0;Norway;NO;5367580;NOR;Europe
09/10/2021;2021;10;09;506;0;Norway;NO;5367580;NOR;Europe
08/10/2021;2021;10;08;481;1;Norway;NO;5367580;NOR;Europe
07/10/2021;2021;10;07;580;9;Norway;NO;5367580;NOR;Europe
06/10/2021;2021;10;06;486;0;Norway;NO;5367580;NOR;Europe
05/10/2021;2021;10;05;1103;0;Norway;NO;5367580;NOR;Europe
04/10/2021;2021;10;04;0;0;Norway;NO;5367580;NOR;Europe
03/10/2021;2021;10;03;0;0;Norway;NO;5367580;NOR;Europe
02/10/2021;2021;10;02;578;0;Norway;NO;5367580;NOR;Europe
01/10/2021;2021;10;01;556;0;Norway;NO;5367580;NOR;Europe
30/09/2021;2021;09;30;702;10;Norway;NO;5367580;NOR;Europe
29/09/2021;2021;09;29;665;1;Norway;NO;5367580;NOR;Europe
28/09/2021;2021;09;28;1599;0;Norway;NO;5367580;NOR;Europe
27/09/2021;2021;09;27;0;0;Norway;NO;5367580;NOR;Europe
26/09/2021;2021;09;26;0;0;Norway;NO;5367580;NOR;Europe
25/09/2021;2021;09;25;718;0;Norway;NO;5367580;NOR;Europe
24/09/2021;2021;09;24;801;0;Norway;NO;5367580;NOR;Europe
23/09/2021;2021;09;23;893;9;Norway;NO;5367580;NOR;Europe
22/09/2021;2021;09;22;680;0;Norway;NO;5367580;NOR;Europe
21/09/2021;2021;09;21;1808;0;Norway;NO;5367580;NOR;Europe
20/09/2021;2021;09;20;0;0;Norway;NO;5367580;NOR;Europe
19/09/2021;2021;09;19;0;0;Norway;NO;5367580;NOR;Europe
18/09/2021;2021;09;18;981;0;Norway;NO;5367580;NOR;Europe
17/09/2021;2021;09;17;969;0;Norway;NO;5367580;NOR;Europe
16/09/2021;2021;09;16;1221;12;Norway;NO;5367580;NOR;Europe
15/09/2021;2021;09;15;1122;2;Norway;NO;5367580;NOR;Europe
14/09/2021;2021;09;14;2790;0;Norway;NO;5367580;NOR;Europe
13/09/2021;2021;09;13;0;0;Norway;NO;5367580;NOR;Europe
12/09/2021;2021;09;12;0;0;Norway;NO;5367580;NOR;Europe
11/09/2021;2021;09;11;1628;0;Norway;NO;5367580;NOR;Europe
10/09/2021;2021;09;10;1550;1;Norway;NO;5367580;NOR;Europe
09/09/2021;2021;09;09;1702;3;Norway;NO;5367580;NOR;Europe
08/09/2021;2021;09;08;1213;1;Norway;NO;5367580;NOR;Europe
07/09/2021;2021;09;07;3888;0;Norway;NO;5367580;NOR;Europe
06/09/2021;2021;09;06;0;0;Norway;NO;5367580;NOR;Europe
05/09/2021;2021;09;05;0;0;Norway;NO;5367580;NOR;Europe
04/09/2021;2021;09;04;1554;0;Norway;NO;5367580;NOR;Europe
03/09/2021;2021;09;03;1639;0;Norway;NO;5367580;NOR;Europe
02/09/2021;2021;09;02;1783;8;Norway;NO;5367580;NOR;Europe
01/09/2021;2021;09;01;1353;0;Norway;NO;5367580;NOR;Europe
31/08/2021;2021;08;31;3506;0;Norway;NO;5367580;NOR;Europe
30/08/2021;2021;08;30;0;0;Norway;NO;5367580;NOR;Europe
29/08/2021;2021;08;29;0;0;Norway;NO;5367580;NOR;Europe
28/08/2021;2021;08;28;1415;0;Norway;NO;5367580;NOR;Europe
27/08/2021;2021;08;27;105;0;Norway;NO;5367580;NOR;Europe
26/08/2021;2021;08;26;1325;3;Norway;NO;5367580;NOR;Europe
25/08/2021;2021;08;25;1866;0;Norway;NO;5367580;NOR;Europe
24/08/2021;2021;08;24;1760;0;Norway;NO;5367580;NOR;Europe
23/08/2021;2021;08;23;0;0;Norway;NO;5367580;NOR;Europe
22/08/2021;2021;08;22;0;0;Norway;NO;5367580;NOR;Europe
21/08/2021;2021;08;21;688;0;Norway;NO;5367580;NOR;Europe
20/08/2021;2021;08;20;609;0;Norway;NO;5367580;NOR;Europe
19/08/2021;2021;08;19;748;1;Norway;NO;5367580;NOR;Europe
18/08/2021;2021;08;18;534;1;Norway;NO;5367580;NOR;Europe
17/08/2021;2021;08;17;1271;1;Norway;NO;5367580;NOR;Europe
16/08/2021;2021;08;16;0;0;Norway;NO;5367580;NOR;Europe
15/08/2021;2021;08;15;0;0;Norway;NO;5367580;NOR;Europe
14/08/2021;2021;08;14;622;1;Norway;NO;5367580;NOR;Europe
13/08/2021;2021;08;13;589;0;Norway;NO;5367580;NOR;Europe
12/08/2021;2021;08;12;667;2;Norway;NO;5367580;NOR;Europe
11/08/2021;2021;08;11;499;1;Norway;NO;5367580;NOR;Europe
10/08/2021;2021;08;10;1051;0;Norway;NO;5367580;NOR;Europe
09/08/2021;2021;08;09;0;0;Norway;NO;5367580;NOR;Europe
08/08/2021;2021;08;08;0;0;Norway;NO;5367580;NOR;Europe
07/08/2021;2021;08;07;565;0;Norway;NO;5367580;NOR;Europe
06/08/2021;2021;08;06;476;0;Norway;NO;5367580;NOR;Europe
05/08/2021;2021;08;05;474;5;Norway;NO;5367580;NOR;Europe
04/08/2021;2021;08;04;314;0;Norway;NO;5367580;NOR;Europe
03/08/2021;2021;08;03;823;0;Norway;NO;5367580;NOR;Europe
02/08/2021;2021;08;02;0;0;Norway;NO;5367580;NOR;Europe
01/08/2021;2021;08;01;0;0;Norway;NO;5367580;NOR;Europe
31/07/2021;2021;07;31;405;0;Norway;NO;5367580;NOR;Europe
30/07/2021;2021;07;30;353;0;Norway;NO;5367580;NOR;Europe
29/07/2021;2021;07;29;273;0;Norway;NO;5367580;NOR;Europe
28/07/2021;2021;07;28;329;0;Norway;NO;5367580;NOR;Europe
27/07/2021;2021;07;27;533;0;Norway;NO;5367580;NOR;Europe
26/07/2021;2021;07;26;0;0;Norway;NO;5367580;NOR;Europe
25/07/2021;2021;07;25;0;0;Norway;NO;5367580;NOR;Europe
24/07/2021;2021;07;24;265;0;Norway;NO;5367580;NOR;Europe
23/07/2021;2021;07;23;194;0;Norway;NO;5367580;NOR;Europe
22/07/2021;2021;07;22;243;3;Norway;NO;5367580;NOR;Europe
21/07/2021;2021;07;21;195;0;Norway;NO;5367580;NOR;Europe
20/07/2021;2021;07;20;461;0;Norway;NO;5367580;NOR;Europe
19/07/2021;2021;07;19;0;0;Norway;NO;5367580;NOR;Europe
18/07/2021;2021;07;18;0;0;Norway;NO;5367580;NOR;Europe
17/07/2021;2021;07;17;157;0;Norway;NO;5367580;NOR;Europe
16/07/2021;2021;07;16;172;0;Norway;NO;5367580;NOR;Europe
15/07/2021;2021;07;15;182;0;Norway;NO;5367580;NOR;Europe
14/07/2021;2021;07;14;170;0;Norway;NO;5367580;NOR;Europe
13/07/2021;2021;07;13;400;0;Norway;NO;5367580;NOR;Europe
12/07/2021;2021;07;12;0;0;Norway;NO;5367580;NOR;Europe
11/07/2021;2021;07;11;0;0;Norway;NO;5367580;NOR;Europe
10/07/2021;2021;07;10;223;0;Norway;NO;5367580;NOR;Europe
09/07/2021;2021;07;09;211;0;Norway;NO;5367580;NOR;Europe
08/07/2021;2021;07;08;226;2;Norway;NO;5367580;NOR;Europe
07/07/2021;2021;07;07;190;0;Norway;NO;5367580;NOR;Europe
06/07/2021;2021;07;06;437;0;Norway;NO;5367580;NOR;Europe
05/07/2021;2021;07;05;0;0;Norway;NO;5367580;NOR;Europe
04/07/2021;2021;07;04;0;0;Norway;NO;5367580;NOR;Europe
03/07/2021;2021;07;03;193;0;Norway;NO;5367580;NOR;Europe
02/07/2021;2021;07;02;279;0;Norway;NO;5367580;NOR;Europe
01/07/2021;2021;07;01;224;2;Norway;NO;5367580;NOR;Europe
30/06/2021;2021;06;30;193;0;Norway;NO;5367580;NOR;Europe
29/06/2021;2021;06;29;349;0;Norway;NO;5367580;NOR;Europe
28/06/2021;2021;06;28;0;0;Norway;NO;5367580;NOR;Europe
27/06/2021;2021;06;27;0;0;Norway;NO;5367580;NOR;Europe
26/06/2021;2021;06;26;235;0;Norway;NO;5367580;NOR;Europe
25/06/2021;2021;06;25;269;0;Norway;NO;5367580;NOR;Europe
24/06/2021;2021;06;24;221;2;Norway;NO;5367580;NOR;Europe
23/06/2021;2021;06;23;213;0;Norway;NO;5367580;NOR;Europe
22/06/2021;2021;06;22;434;0;Norway;NO;5367580;NOR;Europe
21/06/2021;2021;06;21;0;0;Norway;NO;5367580;NOR;Europe
20/06/2021;2021;06;20;0;0;Norway;NO;5367580;NOR;Europe
19/06/2021;2021;06;19;219;0;Norway;NO;5367580;NOR;Europe
18/06/2021;2021;06;18;181;0;Norway;NO;5367580;NOR;Europe
17/06/2021;2021;06;17;223;1;Norway;NO;5367580;NOR;Europe
16/06/2021;2021;06;16;196;0;Norway;NO;5367580;NOR;Europe
15/06/2021;2021;06;15;403;0;Norway;NO;5367580;NOR;Europe
14/06/2021;2021;06;14;0;0;Norway;NO;5367580;NOR;Europe
13/06/2021;2021;06;13;0;0;Norway;NO;5367580;NOR;Europe
12/06/2021;2021;06;12;211;0;Norway;NO;5367580;NOR;Europe
11/06/2021;2021;06;11;211;0;Norway;NO;5367580;NOR;Europe
10/06/2021;2021;06;10;191;4;Norway;NO;5367580;NOR;Europe
09/06/2021;2021;06;09;246;1;Norway;NO;5367580;NOR;Europe
08/06/2021;2021;06;08;648;0;Norway;NO;5367580;NOR;Europe
07/06/2021;2021;06;07;0;0;Norway;NO;5367580;NOR;Europe
06/06/2021;2021;06;06;0;0;Norway;NO;5367580;NOR;Europe
05/06/2021;2021;06;05;288;0;Norway;NO;5367580;NOR;Europe
04/06/2021;2021;06;04;351;0;Norway;NO;5367580;NOR;Europe
03/06/2021;2021;06;03;459;1;Norway;NO;5367580;NOR;Europe
02/06/2021;2021;06;02;291;0;Norway;NO;5367580;NOR;Europe
01/06/2021;2021;06;01;751;0;Norway;NO;5367580;NOR;Europe
31/05/2021;2021;05;31;0;0;Norway;NO;5367580;NOR;Europe
30/05/2021;2021;05;30;0;0;Norway;NO;5367580;NOR;Europe
29/05/2021;2021;05;29;410;0;Norway;NO;5367580;NOR;Europe
28/05/2021;2021;05;28;501;0;Norway;NO;5367580;NOR;Europe
27/05/2021;2021;05;27;508;1;Norway;NO;5367580;NOR;Europe
26/05/2021;2021;05;26;238;0;Norway;NO;5367580;NOR;Europe
25/05/2021;2021;05;25;1618;1;Norway;NO;5367580;NOR;Europe
24/05/2021;2021;05;24;0;0;Norway;NO;5367580;NOR;Europe
23/05/2021;2021;05;23;0;0;Norway;NO;5367580;NOR;Europe
22/05/2021;2021;05;22;505;0;Norway;NO;5367580;NOR;Europe
21/05/2021;2021;05;21;478;0;Norway;NO;5367580;NOR;Europe
20/05/2021;2021;05;20;313;7;Norway;NO;5367580;NOR;Europe
19/05/2021;2021;05;19;201;0;Norway;NO;5367580;NOR;Europe
18/05/2021;2021;05;18;982;0;Norway;NO;5367580;NOR;Europe
17/05/2021;2021;05;17;0;0;Norway;NO;5367580;NOR;Europe
16/05/2021;2021;05;16;0;0;Norway;NO;5367580;NOR;Europe
15/05/2021;2021;05;15;320;0;Norway;NO;5367580;NOR;Europe
14/05/2021;2021;05;14;461;0;Norway;NO;5367580;NOR;Europe
13/05/2021;2021;05;13;473;6;Norway;NO;5367580;NOR;Europe
12/05/2021;2021;05;12;580;1;Norway;NO;5367580;NOR;Europe
11/05/2021;2021;05;11;1031;0;Norway;NO;5367580;NOR;Europe
10/05/2021;2021;05;10;0;0;Norway;NO;5367580;NOR;Europe
09/05/2021;2021;05;09;0;0;Norway;NO;5367580;NOR;Europe
08/05/2021;2021;05;08;505;0;Norway;NO;5367580;NOR;Europe
07/05/2021;2021;05;07;471;0;Norway;NO;5367580;NOR;Europe
06/05/2021;2021;05;06;484;10;Norway;NO;5367580;NOR;Europe
05/05/2021;2021;05;05;482;0;Norway;NO;5367580;NOR;Europe
04/05/2021;2021;05;04;928;1;Norway;NO;5367580;NOR;Europe
03/05/2021;2021;05;03;0;0;Norway;NO;5367580;NOR;Europe
02/05/2021;2021;05;02;0;0;Norway;NO;5367580;NOR;Europe
01/05/2021;2021;05;01;385;2;Norway;NO;5367580;NOR;Europe
30/04/2021;2021;04;30;470;1;Norway;NO;5367580;NOR;Europe
29/04/2021;2021;04;29;523;16;Norway;NO;5367580;NOR;Europe
28/04/2021;2021;04;28;551;0;Norway;NO;5367580;NOR;Europe
27/04/2021;2021;04;27;1030;1;Norway;NO;5367580;NOR;Europe
26/04/2021;2021;04;26;0;0;Norway;NO;5367580;NOR;Europe
25/04/2021;2021;04;25;0;0;Norway;NO;5367580;NOR;Europe
24/04/2021;2021;04;24;444;1;Norway;NO;5367580;NOR;Europe
23/04/2021;2021;04;23;550;1;Norway;NO;5367580;NOR;Europe
22/04/2021;2021;04;22;561;25;Norway;NO;5367580;NOR;Europe
21/04/2021;2021;04;21;516;0;Norway;NO;5367580;NOR;Europe
20/04/2021;2021;04;20;1287;1;Norway;NO;5367580;NOR;Europe
19/04/2021;2021;04;19;0;0;Norway;NO;5367580;NOR;Europe
18/04/2021;2021;04;18;0;0;Norway;NO;5367580;NOR;Europe
17/04/2021;2021;04;17;617;1;Norway;NO;5367580;NOR;Europe
16/04/2021;2021;04;16;599;1;Norway;NO;5367580;NOR;Europe
15/04/2021;2021;04;15;739;18;Norway;NO;5367580;NOR;Europe
14/04/2021;2021;04;14;648;1;Norway;NO;5367580;NOR;Europe
13/04/2021;2021;04;13;1661;3;Norway;NO;5367580;NOR;Europe
12/04/2021;2021;04;12;0;0;Norway;NO;5367580;NOR;Europe
11/04/2021;2021;04;11;0;0;Norway;NO;5367580;NOR;Europe
10/04/2021;2021;04;10;878;0;Norway;NO;5367580;NOR;Europe
